"Query","Entrez","Symbol","KO","Name","Comment"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN14","5784","PTPN14","","protein tyrosine phosphatase, non-receptor type 14","2"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPN20","NA","NA","","NA","0"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRM","5797","PTPRM","K05693","protein tyrosine phosphatase, receptor type, M","1"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRO","5800","PTPRO","","protein tyrosine phosphatase, receptor type, O","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTPRQ","374462","PTPRQ","","protein tyrosine phosphatase, receptor type, Q","2"
"PTS","5805","PTS","","6-pyruvoyltetrahydropterin synthase","2"
"PUDP","NA","NA","","NA","0"
"PXDN","7837","PXDN","","peroxidasin homolog (Drosophila)","2"
"PXDN","7837","PXDN","","peroxidasin homolog (Drosophila)","2"
"PXDNL","137902","PXDNL","","peroxidasin homolog (Drosophila)-like","2"
"PXDNL","137902","PXDNL","","peroxidasin homolog (Drosophila)-like","2"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PXYLP1","NA","NA","","NA","0"
"PYCR1","5831","PYCR1","","pyrroline-5-carboxylate reductase 1","2"
"PYCR1","5831","PYCR1","","pyrroline-5-carboxylate reductase 1","2"
"PYCR1","5831","PYCR1","","pyrroline-5-carboxylate reductase 1","2"
"PYCR1","5831","PYCR1","","pyrroline-5-carboxylate reductase 1","2"
"PYCR1","5831","PYCR1","","pyrroline-5-carboxylate reductase 1","2"
"PYCR2","29920","PYCR2","","pyrroline-5-carboxylate reductase family, member 2","2"
"PYCR2","29920","PYCR2","","pyrroline-5-carboxylate reductase family, member 2","2"
"PYCR2","29920","PYCR2","","pyrroline-5-carboxylate reductase family, member 2","2"
"PYCR2","29920","PYCR2","","pyrroline-5-carboxylate reductase family, member 2","2"
"PYCR2","29920","PYCR2","","pyrroline-5-carboxylate reductase family, member 2","2"
"PYCR3","NA","NA","","NA","0"
"PYCR3","NA","NA","","NA","0"
"PYCR3","NA","NA","","NA","0"
"PYCR3","NA","NA","","NA","0"
"PYCR3","NA","NA","","NA","0"
"QDPR","5860","QDPR","K00357","quinoid dihydropteridine reductase","1"
"QDPR","5860","QDPR","K00357","quinoid dihydropteridine reductase","1"
"QDPR","5860","QDPR","K00357","quinoid dihydropteridine reductase","1"
"QDPR","5860","QDPR","K00357","quinoid dihydropteridine reductase","1"
"QDPR","5860","QDPR","K00357","quinoid dihydropteridine reductase","1"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCT","25797","QPCT","","glutaminyl-peptide cyclotransferase","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QPCTL","54814","QPCTL","","glutaminyl-peptide cyclotransferase-like","2"
"QSOX1","5768","QSOX1","","quiescin Q6 sulfhydryl oxidase 1","2"
"QSOX2","169714","QSOX2","","quiescin Q6 sulfhydryl oxidase 2","2"
"QTRT1","81890","QTRT1","","queuine tRNA-ribosyltransferase 1","2"
"QTRT2","NA","NA","","NA","0"
"RANBP2","5903","RANBP2","","RAN binding protein 2","2"
"RANBP2","5903","RANBP2","","RAN binding protein 2","2"
"RARS","5917","RARS","","arginyl-tRNA synthetase","2"
"RARS","5917","RARS","","arginyl-tRNA synthetase","2"
"RARS","5917","RARS","","arginyl-tRNA synthetase","2"
"RARS2","57038","RARS2","","arginyl-tRNA synthetase 2, mitochondrial","2"
"RARS2","57038","RARS2","","arginyl-tRNA synthetase 2, mitochondrial","2"
"RARS2","57038","RARS2","","arginyl-tRNA synthetase 2, mitochondrial","2"
"RBKS","64080","RBKS","","ribokinase","2"
"RDH10","157506","RDH10","K11151","retinol dehydrogenase 10 (all-trans)","1"
"RDH10","157506","RDH10","K11151","retinol dehydrogenase 10 (all-trans)","1"
"RDH11","51109","RDH11","K11152","retinol dehydrogenase 11 (all-trans/9-cis/11-cis)","1"
"RDH11","51109","RDH11","K11152","retinol dehydrogenase 11 (all-trans/9-cis/11-cis)","1"
"RDH8","50700","RDH8","K11150","retinol dehydrogenase 8 (all-trans)","1"
"RDH8","50700","RDH8","K11150","retinol dehydrogenase 8 (all-trans)","1"
"RNASE1","6035","RNASE1","","ribonuclease, RNase A family, 1 (pancreatic)","2"
"RNASE1","6035","RNASE1","","ribonuclease, RNase A family, 1 (pancreatic)","2"
"RNASE2","6036","RNASE2","","ribonuclease, RNase A family, 2 (liver, eosinophil-derived neurotoxin)","2"
"RNASE2","6036","RNASE2","","ribonuclease, RNase A family, 2 (liver, eosinophil-derived neurotoxin)","2"
"RNPEP","6051","RNPEP","","arginyl aminopeptidase (aminopeptidase B)","2"
"RNPEP","6051","RNPEP","","arginyl aminopeptidase (aminopeptidase B)","2"
"RNPEP","6051","RNPEP","","arginyl aminopeptidase (aminopeptidase B)","2"
"RNPEP","6051","RNPEP","","arginyl aminopeptidase (aminopeptidase B)","2"
"RNPEP","6051","RNPEP","","arginyl aminopeptidase (aminopeptidase B)","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RNPEPL1","57140","RNPEPL1","","arginyl aminopeptidase (aminopeptidase B)-like 1","2"
"RPS3","6188","RPS3","","ribosomal protein S3","2"
"RPS3","6188","RPS3","","ribosomal protein S3","2"
"SARS","6301","SARS","","seryl-tRNA synthetase","2"
"SARS2","54938","SARS2","","seryl-tRNA synthetase 2, mitochondrial","2"
"SCO2","9997","SCO2","","SCO cytochrome oxidase deficient homolog 2 (yeast)","2"
"SCO2","9997","SCO2","","SCO cytochrome oxidase deficient homolog 2 (yeast)","2"
"SDR16C5","195814","SDR16C5","K15734","short chain dehydrogenase/reductase family 16C, member 5","1"
"SELENOT","NA","NA","","NA","0"
"SELENOT","NA","NA","","NA","0"
"SELENOT","NA","NA","","NA","0"
"SGSM2","9905","SGSM2","","small G protein signaling modulator 2","2"
"SGSM2","9905","SGSM2","","small G protein signaling modulator 2","2"
"SHMT1","6470","SHMT1","","serine hydroxymethyltransferase 1 (soluble)","2"
"SHMT2","6472","SHMT2","","serine hydroxymethyltransferase 2 (mitochondrial)","2"
"SI","6476","SI","K01203","sucrase-isomaltase (alpha-glucosidase)","1"
"SI","6476","SI","K01203","sucrase-isomaltase (alpha-glucosidase)","1"
"SI","6476","SI","K01203","sucrase-isomaltase (alpha-glucosidase)","1"
"SMARCAD1","56916","SMARCAD1","K14439","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1","1"
"SMOX","54498","SMOX","","spermine oxidase","2"
"SNRPG","6637","SNRPG","","small nuclear ribonucleoprotein polypeptide G","2"
"SNRPG","6637","SNRPG","","small nuclear ribonucleoprotein polypeptide G","2"
"SNRPG","6637","SNRPG","","small nuclear ribonucleoprotein polypeptide G","2"
"SPAST","6683","SPAST","","spastin","2"
"SPHK1","8877","SPHK1","","sphingosine kinase 1","2"
"SPHK2","56848","SPHK2","","sphingosine kinase 2","2"
"SPO11","23626","SPO11","K10878","SPO11 meiotic protein covalently bound to DSB homolog (S. cerevisiae)","1"
"SPR","6697","SPR","K00072","sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)","1"
"SPR","6697","SPR","K00072","sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)","1"
"SPR","6697","SPR","K00072","sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)","1"
"SPR","6697","SPR","K00072","sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)","1"
"SPR","6697","SPR","K00072","sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)","1"
"SRC","6714","SRC","K05704","v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)","1"
"SRC","6714","SRC","K05704","v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)","1"
"SRC","6714","SRC","K05704","v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)","1"
"SRM","6723","SRM","","spermidine synthase","2"
"SRM","6723","SRM","","spermidine synthase","2"
"SRR","63826","SRR","K12235","serine racemase","1"
"SRR","63826","SRR","K12235","serine racemase","1"
"SSH2","85464","SSH2","","slingshot homolog 2 (Drosophila)","2"
"SSH2","85464","SSH2","","slingshot homolog 2 (Drosophila)","2"
"ST14","6768","ST14","","suppression of tumorigenicity 14 (colon carcinoma)","2"
"ST14","6768","ST14","","suppression of tumorigenicity 14 (colon carcinoma)","2"
"ST14","6768","ST14","","suppression of tumorigenicity 14 (colon carcinoma)","2"
"ST14","6768","ST14","","suppression of tumorigenicity 14 (colon carcinoma)","2"
"ST14","6768","ST14","","suppression of tumorigenicity 14 (colon carcinoma)","2"
"ST14","6768","ST14","","suppression of tumorigenicity 14 (colon carcinoma)","2"
"ST14","6768","ST14","","suppression of tumorigenicity 14 (colon carcinoma)","2"
